2,0.017221696
4,0.027588771
6,0.036649759
8,0.042280427
10,0.047068656
12,0.061849809
14,0.079585595
16,0.075669582
18,0.088288617
20,0.098821107
22,0.087023552
24,0.141438763
26,0.11588999
28,0.161157038
30,0.166564994
32,0.156128555
34,0.159368555
36,0.324048512
38,0.272073278
40,0.254596973
42,0.256338872
44,0.344188768
46,0.35096013
48,0.263979676
50,0.389222084
