2,0.018769418
4,0.035062931
6,0.034295748
8,0.055497688
10,0.064527457
12,0.067852462
14,0.080596881
16,0.098086983
18,0.134261467
20,0.11212794
22,0.118490751
24,0.146284256
26,0.147241834
28,0.18807305
30,0.182222038
32,0.227291754
34,0.200850806
36,0.196504594
38,0.214932385
40,0.274327436
42,0.35621822
44,0.283354365
46,0.310352702
48,0.327704447
50,0.315139185
