2,0.021572476
4,0.043186994
6,0.049853612
8,0.052055142
10,0.074948198
12,0.114131443
14,0.099844087
16,0.155577951
18,0.22759541
20,0.282721493
22,0.315152245
24,0.405864316
26,0.416277907
28,0.464219436
30,0.539888797
32,1.136766598
34,0.93667918
36,0.958562146
38,1.069955435
40,1.85534521
42,1.535285093
44,1.868886337
46,3.031705488
48,3.163659534
50,3.521738304
