2,0.017904495
4,0.024918821
6,0.034914029
8,0.041013013
10,0.043264366
12,0.052277569
14,0.054197079
16,0.059261686
18,0.06131673
20,0.060332231
22,0.070073819
24,0.069342046
26,0.080919369
28,0.07373057
30,0.087914549
32,0.097031147
34,0.109900131
36,0.098782207
38,0.09870778
40,0.097645858
42,0.097533639
44,0.104100849
46,0.110495972
48,0.109586327
50,0.118233805
