1,2,0.053476951
2,2,0.068909302
3,2,0.065696254
4,2,0.0690406
5,2,0.056630247
6,2,0.067554347
7,2,0.061267429
8,2,0.067066147
9,2,0.061698712
10,2,0.066621312
1,4,0.110454854
2,4,0.10282401
3,4,0.10377489
4,4,0.12053273
5,4,0.107213612
6,4,0.107909693
7,4,0.105893338
8,4,0.114156994
9,4,0.097875808
10,4,0.10901239
1,6,0.152079038
2,6,0.165307271
3,6,0.154237065
4,6,0.15569339
5,6,0.135896089
6,6,0.158608085
7,6,0.12510351
8,6,0.157697474
9,6,0.151587149
10,6,0.155685006
1,8,0.19971245
2,8,0.22516058
3,8,0.216578277
4,8,0.209525634
5,8,0.200617803
6,8,0.216617762
7,8,0.225909522
8,8,0.225239411
9,8,0.210611581
10,8,0.243145858
1,10,0.285450251
2,10,0.297572292
3,10,0.307000138
4,10,0.328497532
5,10,0.298083159
6,10,0.288164561
7,10,0.308508709
8,10,0.320609096
9,10,0.303370462
10,10,0.313418043
1,12,0.481727378
2,12,0.466030144
3,12,0.401327356
4,12,0.460298697
5,12,0.413740029
6,12,0.433022735
7,12,0.43829943
8,12,0.50259884
9,12,0.461973882
10,12,0.467872305
1,14,0.624980087
2,14,0.702286898
3,14,0.662670896
4,14,0.629940637
5,14,0.698190807
6,14,0.577920161
7,14,0.595602866
8,14,0.72316633
9,14,0.626794032
10,14,0.684495027
1,16,0.857753462
2,16,0.937536919
3,16,0.861417613
4,16,0.95818656
5,16,0.91718641
6,16,1.029596375
7,16,0.953894425
8,16,0.902212346
9,16,0.889620806
10,16,0.98711041
1,18,1.621517874
2,18,1.311866368
3,18,1.544404684
4,18,1.371628675
5,18,1.416198967
6,18,1.471432412
7,18,1.419297211
8,18,1.35052003
9,18,1.332239404
10,18,1.484733342
1,20,2.049267293
2,20,2.27416588
3,20,2.09735276
4,20,2.449710644
5,20,2.099174968
6,20,2.267645649
7,20,1.958638557
8,20,2.064602095
9,20,2.061458674
10,20,2.119269253
1,22,3.583312766
2,22,3.638129158
3,22,3.310184629
4,22,2.983982586
5,22,3.019080526
6,22,3.968955319
7,22,3.275130334
8,22,3.64294622
9,22,3.296768205
10,22,3.285403932
1,24,4.525442286
2,24,4.636918587
3,24,4.51923158
4,24,5.276633252
5,24,4.968736694
6,24,4.835617276
7,24,4.704210988
8,24,4.509608007
9,24,4.988511772
10,24,4.610337226
