1,2,0.061071432
2,2,0.053066495
3,2,0.052718765
4,2,0.053176131
5,2,0.048923616
6,2,0.054040906
7,2,0.046829077
8,2,0.055775361
9,2,0.053025955
10,2,0.05036046
1,4,0.094222081
2,4,0.085480379
3,4,0.084180483
4,4,0.100970367
5,4,0.099882125
6,4,0.102346919
7,4,0.090661943
8,4,0.104564674
9,4,0.10258135
10,4,0.09564757
1,6,0.159546609
2,6,0.18218666
3,6,0.16633678
4,6,0.175366108
5,6,0.150179191
6,6,0.155048562
7,6,0.159698239
8,6,0.167396604
9,6,0.170020078
10,6,0.175863464
1,8,0.226320742
2,8,0.243032237
3,8,0.25690045
4,8,0.267518615
5,8,0.232754942
6,8,0.243834351
7,8,0.225170525
8,8,0.232271064
9,8,0.238067411
10,8,0.253466387
1,10,0.341902558
2,10,0.405389841
3,10,0.355758411
4,10,0.425381663
5,10,0.359217616
6,10,0.339241364
7,10,0.421002906
8,10,0.490286726
9,10,0.367105303
10,10,0.360637581
1,12,0.503105502
2,12,0.521045364
3,12,0.546461335
4,12,0.587952179
5,12,0.612795687
6,12,0.531432229
7,12,0.584320335
8,12,0.601368518
9,12,0.643245649
10,12,0.579219334
1,14,0.839902516
2,14,0.845137899
3,14,0.7230432
4,14,0.914982714
5,14,0.72157696
6,14,0.848547461
7,14,0.83392264
8,14,0.748935807
9,14,0.807443686
10,14,0.790049088
1,16,1.041057621
2,16,1.177084958
3,16,1.156312107
4,16,1.145221724
5,16,1.163675363
6,16,1.036985838
7,16,1.076799533
8,16,1.127975227
9,16,1.027960458
10,16,1.021580539
1,18,1.435931819
2,18,1.478609531
3,18,1.621226839
4,18,1.223824755
5,18,1.509379818
6,18,1.456728265
7,18,1.452221512
8,18,1.671018139
9,18,1.436967312
10,18,1.440689673
1,20,1.970447667
2,20,1.839915271
3,20,2.169489844
4,20,1.802382363
5,20,2.115951393
6,20,2.002233737
7,20,2.022180151
8,20,2.015563624
9,20,1.811195067
10,20,1.952797231
1,22,2.22377234
2,22,2.340394636
3,22,2.181078303
4,22,2.556668339
5,22,2.663694294
6,22,2.731624902
7,22,2.50490935
8,22,2.912221381
9,22,2.486875933
10,22,2.527541695
1,24,2.935745573
2,24,2.814429378
3,24,3.481058196
4,24,3.757955443
5,24,3.047298426
6,24,3.024446957
7,24,3.383738513
8,24,3.105570487
9,24,3.141651803
10,24,3.151270574
