1,2,0.055197069
2,2,0.064750906
3,2,0.067491825
4,2,0.069111682
5,2,0.056232086
6,2,0.05132833
7,2,0.059560828
8,2,0.06380723
9,2,0.062846391
10,2,0.063405013
1,4,0.121259538
2,4,0.126169088
3,4,0.126256239
4,4,0.141744458
5,4,0.107474218
6,4,0.116335733
7,4,0.099469027
8,4,0.116336833
9,4,0.121947241
10,4,0.134997304
1,6,0.164923264
2,6,0.160678304
3,6,0.147311853
4,6,0.148771302
5,6,0.161994978
6,6,0.176575987
7,6,0.167625452
8,6,0.152703372
9,6,0.175383402
10,6,0.157790672
1,8,0.22932691
2,8,0.231189989
3,8,0.18760079
4,8,0.189541733
5,8,0.206539511
6,8,0.21825516
7,8,0.231846612
8,8,0.201486566
9,8,0.213729947
10,8,0.196749433
1,10,0.327703204
2,10,0.261387486
3,10,0.28472804
4,10,0.304320776
5,10,0.31164564
6,10,0.273128928
7,10,0.286030139
8,10,0.288698676
9,10,0.289187996
10,10,0.262931133
1,12,0.387163121
2,12,0.399855912
3,12,0.396686163
4,12,0.40445191
5,12,0.407159333
6,12,0.354645567
7,12,0.375937093
8,12,0.408753539
9,12,0.400837079
10,12,0.364586378
1,14,0.56997207
2,14,0.587252055
3,14,0.546811544
4,14,0.526003602
5,14,0.550359734
6,14,0.571545979
7,14,0.517685003
8,14,0.512138003
9,14,0.579545056
10,14,0.578146798
1,16,0.670679816
2,16,0.761350584
3,16,0.78843403
4,16,0.747343804
5,16,0.677156368
6,16,0.722355876
7,16,0.734358821
8,16,0.813925804
9,16,0.743959746
10,16,0.678235739
1,18,1.043417854
2,18,1.028409832
3,18,1.025184245
4,18,0.991144872
5,18,1.140038872
6,18,1.035467521
7,18,0.931496396
8,18,1.133902669
9,18,1.079489037
10,18,0.974778398
1,20,1.271369504
2,20,1.342665737
3,20,1.241105388
4,20,1.347962956
5,20,1.269952803
6,20,1.247064335
7,20,1.338882894
8,20,1.282426825
9,20,1.565377281
10,20,1.20777468
1,22,1.509783889
2,22,1.759149678
3,22,1.710865515
4,22,1.509329398
5,22,1.711294426
6,22,1.701896599
7,22,1.753282507
8,22,1.75356396
9,22,1.689033485
10,22,1.685860066
1,24,2.073999642
2,24,2.157559334
3,24,2.327565811
4,24,2.016354547
5,24,2.248261597
6,24,2.105753649
7,24,1.7760716
8,24,2.404441251
9,24,2.048667184
10,24,1.959891229
